Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Month,Dates
05:30 ,81 F,73 F,79 %,N,6 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-03
05:30 ,84 F,73 F,70 %,N,3 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-03
06:00 ,82 F,73 F,74 %,NNE,5 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-03
06:00 ,84 F,72 F,66 %,VAR,5 mph,0 mph,27.95 in,0.0 in,Mostly Cloudy,10,2020-10-03
06:30 ,86 F,72 F,62 %,N,8 mph,0 mph,27.95 in,0.0 in,Mostly Cloudy,10,2020-10-03
07:00 ,86 F,72 F,62 %,N,6 mph,0 mph,27.92 in,0.0 in,Mostly Cloudy,10,2020-10-03
07:30 ,86 F,72 F,62 %,N,7 mph,0 mph,27.92 in,0.0 in,Mostly Cloudy,10,2020-10-03
08:00 ,86 F,72 F,62 %,NNE,9 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-03
08:30 ,86 F,72 F,62 %,NNW,9 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-03
09:00 ,86 F,72 F,62 %,NNW,6 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-03
09:30 ,86 F,70 F,58 %,N,7 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-03
10:00 ,86 F,72 F,62 %,N,6 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-03
10:30 ,84 F,72 F,66 %,NNW,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-03
11:00 ,84 F,70 F,62 %,N,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-03
11:30 ,82 F,70 F,66 %,NNW,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-03
12:00 ,82 F,70 F,66 %,N,3 mph,0 mph,27.89 in,0.0 in,Haze,10,2020-10-03
12:30 ,81 F,72 F,74 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-03
13:00,81 F,72 F,74 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-03
13:30,81 F,72 F,74 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-03
14:00,81 F,72 F,74 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-03
14:30,79 F,72 F,78 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-03
15:00,79 F,72 F,78 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-03
15:30,77 F,72 F,83 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-03
02:00 ,73 F,72 F,94 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-04
02:30 ,75 F,72 F,89 %,WNW,5 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-04
03:00 ,75 F,72 F,89 %,NW,8 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-04
03:30 ,77 F,72 F,83 %,WNW,7 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-04
04:00 ,77 F,72 F,83 %,WNW,7 mph,0 mph,28.03 in,0.0 in,Haze,10,2020-10-04
04:30 ,79 F,72 F,78 %,WNW,10 mph,0 mph,28.03 in,0.0 in,Haze,10,2020-10-04
05:00 ,81 F,72 F,74 %,WNW,9 mph,0 mph,28.03 in,0.0 in,Haze,10,2020-10-04
05:30 ,81 F,72 F,74 %,WNW,9 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-04
05:30 ,82 F,72 F,70 %,WNW,6 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-04
06:00 ,82 F,72 F,70 %,NNW,7 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-04
06:00 ,81 F,72 F,74 %,NNW,6 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-04
06:30 ,84 F,72 F,66 %,N,6 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-04
07:00 ,84 F,72 F,66 %,WNW,7 mph,0 mph,27.95 in,0.0 in,Mostly Cloudy,10,2020-10-04
07:30 ,84 F,70 F,62 %,NNW,9 mph,0 mph,27.95 in,0.0 in,Mostly Cloudy,10,2020-10-04
08:00 ,84 F,70 F,62 %,NNW,7 mph,0 mph,27.92 in,0.0 in,Mostly Cloudy,10,2020-10-04
08:30 ,84 F,72 F,66 %,NNW,6 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
09:00 ,84 F,72 F,66 %,N,8 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
09:30 ,84 F,70 F,62 %,N,6 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
10:00 ,84 F,70 F,62 %,NNW,5 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
10:30 ,84 F,70 F,62 %,NNW,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
11:00 ,82 F,70 F,66 %,N,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
11:30 ,82 F,70 F,66 %,N,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-04
12:00 ,82 F,68 F,62 %,N,3 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-04
12:30 ,81 F,70 F,70 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-04
13:00,81 F,70 F,70 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-04
13:30,79 F,72 F,78 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-04
14:00,79 F,72 F,78 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-04
14:30,79 F,72 F,78 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-04
15:00,79 F,72 F,78 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-04
00:30 ,72 F,68 F,88 %,VAR,3 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-05
01:00 ,73 F,68 F,83 %,NW,5 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-05
01:30 ,72 F,70 F,94 %,NNW,5 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-05
02:00 ,73 F,70 F,88 %,VAR,3 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-05
02:30 ,73 F,70 F,88 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-05
03:00 ,75 F,70 F,83 %,NNW,6 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-05
03:30 ,75 F,70 F,83 %,N,7 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-05
04:00 ,77 F,72 F,83 %,NNW,6 mph,0 mph,28.03 in,0.0 in,Haze,10,2020-10-05
04:30 ,77 F,72 F,83 %,NNW,7 mph,0 mph,28.03 in,0.0 in,Haze,10,2020-10-05
05:00 ,79 F,72 F,78 %,NNW,7 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-05
05:30 ,81 F,73 F,79 %,NNW,7 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-05
05:30 ,82 F,72 F,70 %,N,7 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-05
06:00 ,82 F,73 F,74 %,N,6 mph,0 mph,28.00 in,0.0 in,Mostly Cloudy,10,2020-10-05
06:00 ,82 F,72 F,70 %,N,7 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-05
06:30 ,82 F,72 F,70 %,N,7 mph,0 mph,27.97 in,0.0 in,Mostly Cloudy,10,2020-10-05
07:00 ,84 F,70 F,62 %,N,7 mph,0 mph,27.95 in,0.0 in,Mostly Cloudy,10,2020-10-05
07:30 ,84 F,72 F,66 %,N,8 mph,0 mph,27.95 in,0.0 in,Mostly Cloudy,10,2020-10-05
08:00 ,84 F,70 F,62 %,N,9 mph,0 mph,27.92 in,0.0 in,Mostly Cloudy,10,2020-10-05
08:30 ,84 F,72 F,66 %,NNW,7 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
09:00 ,84 F,72 F,66 %,N,9 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
09:30 ,84 F,72 F,66 %,NNW,8 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
10:00 ,84 F,72 F,66 %,N,8 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
10:30 ,82 F,72 F,70 %,N,7 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
11:00 ,82 F,72 F,70 %,NNW,7 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
11:30 ,81 F,72 F,74 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-05
12:00 ,81 F,72 F,74 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Haze,10,2020-10-05
12:30 ,81 F,72 F,74 %,VAR,1 mph,0 mph,27.89 in,0.0 in,Haze,10,2020-10-05
13:00,79 F,72 F,78 %,VAR,1 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-05
13:30,79 F,72 F,78 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-05
14:00,79 F,73 F,83 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-05
14:30,77 F,73 F,89 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-05
15:00,77 F,73 F,89 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-05
02:00 ,73 F,70 F,88 %,VAR,3 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-06
02:30 ,73 F,70 F,88 %,VAR,5 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-06
03:00 ,73 F,70 F,88 %,VAR,5 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-06
03:30 ,75 F,70 F,83 %,NNW,8 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-06
04:00 ,77 F,70 F,78 %,VAR,5 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-06
04:30 ,79 F,68 F,69 %,NNW,6 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-06
05:00 ,81 F,70 F,70 %,NNW,5 mph,0 mph,28.00 in,0.0 in,Partly Cloudy,10,2020-10-06
05:30 ,82 F,68 F,62 %,NNW,7 mph,0 mph,28.00 in,0.0 in,Partly Cloudy,10,2020-10-06
05:30 ,84 F,68 F,58 %,N,6 mph,0 mph,27.97 in,0.0 in,Partly Cloudy,10,2020-10-06
06:00 ,82 F,70 F,66 %,NNW,7 mph,0 mph,28.00 in,0.0 in,Partly Cloudy,10,2020-10-06
06:00 ,84 F,70 F,62 %,N,8 mph,0 mph,27.97 in,0.0 in,Fair,10,2020-10-06
06:30 ,84 F,70 F,62 %,NNW,6 mph,0 mph,27.95 in,0.0 in,Fair,10,2020-10-06
07:00 ,84 F,70 F,62 %,N,6 mph,0 mph,27.95 in,0.0 in,Partly Cloudy,10,2020-10-06
07:30 ,84 F,72 F,66 %,N,6 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,10,2020-10-06
08:00 ,84 F,70 F,62 %,N,9 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,10,2020-10-06
08:30 ,84 F,72 F,66 %,NNW,6 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-06
09:00 ,84 F,72 F,66 %,N,7 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-06
09:30 ,84 F,70 F,62 %,N,7 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-06
10:00 ,84 F,72 F,66 %,NNW,6 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-06
10:30 ,82 F,72 F,70 %,N,3 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-06
11:00 ,82 F,70 F,66 %,NW,5 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,10,2020-10-06
11:30 ,81 F,70 F,70 %,N,3 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,10,2020-10-06
12:00 ,81 F,70 F,70 %,N,3 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-06
13:00,81 F,70 F,70 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-06
13:30,81 F,70 F,70 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-06
14:00,79 F,68 F,69 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-06
14:30,79 F,68 F,69 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-06
15:00,79 F,66 F,65 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-06
02:00 ,73 F,68 F,83 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-07
02:30 ,75 F,70 F,83 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
03:00 ,75 F,68 F,78 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
03:30 ,75 F,70 F,83 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
04:00 ,75 F,70 F,83 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
04:30 ,77 F,68 F,74 %,VAR,3 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-07
05:00 ,77 F,66 F,69 %,NW,6 mph,0 mph,28.03 in,0.0 in,Haze,10,2020-10-07
05:30 ,75 F,68 F,78 %,VAR,3 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-07
05:30 ,75 F,68 F,78 %,NNW,5 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
06:00 ,75 F,68 F,78 %,VAR,3 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-07
06:00 ,75 F,68 F,78 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
06:30 ,75 F,70 F,83 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
07:00 ,75 F,72 F,89 %,NNW,5 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-07
07:30 ,75 F,72 F,89 %,NNW,6 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-07
08:00 ,77 F,72 F,83 %,NNW,7 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-07
08:30 ,77 F,72 F,83 %,NNW,7 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
09:00 ,77 F,72 F,83 %,NW,8 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
09:30 ,77 F,72 F,83 %,NW,8 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
10:00 ,77 F,72 F,83 %,NW,6 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
10:30 ,75 F,70 F,83 %,NW,6 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
11:00 ,75 F,70 F,83 %,NNW,6 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
11:30 ,75 F,70 F,83 %,NNW,6 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
12:00 ,73 F,68 F,83 %,NW,5 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
12:30 ,73 F,68 F,83 %,NNW,7 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-07
13:00,73 F,68 F,83 %,NNW,5 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-07
13:30,72 F,68 F,88 %,NW,5 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-07
14:00,72 F,68 F,88 %,NNW,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
14:30,72 F,66 F,83 %,NNW,5 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
15:00,72 F,68 F,88 %,NW,5 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-07
15:30,72 F,68 F,88 %,NNW,7 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-07
16:00,70 F,68 F,94 %,NNW,6 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-07
02:00 ,70 F,70 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
02:30 ,70 F,70 F,100 %,VAR,2 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
03:00 ,72 F,70 F,94 %,VAR,2 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
03:30 ,75 F,72 F,89 %,VAR,2 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
04:00 ,77 F,72 F,83 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
04:30 ,77 F,72 F,83 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
05:00 ,77 F,73 F,89 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
05:30 ,79 F,73 F,83 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
05:30 ,82 F,75 F,79 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-08
06:00 ,81 F,73 F,79 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
06:00 ,82 F,75 F,79 %,VAR,2 mph,0 mph,28.00 in,0.0 in,Haze,10,2020-10-08
06:30 ,84 F,75 F,74 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Haze,10,2020-10-08
07:00 ,82 F,73 F,74 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Haze,10,2020-10-08
07:30 ,82 F,73 F,74 %,VAR,1 mph,0 mph,27.95 in,0.0 in,Drizzle and Fog,10,2020-10-08
08:00 ,81 F,73 F,79 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Light Drizzle,10,2020-10-08
08:30 ,81 F,73 F,79 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Light Drizzle,10,2020-10-08
09:00 ,81 F,75 F,84 %,NNW,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-08
09:30 ,81 F,75 F,84 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-08
10:00 ,81 F,75 F,84 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-08
10:30 ,81 F,75 F,84 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-08
11:00 ,81 F,73 F,79 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-08
11:30 ,81 F,75 F,84 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-08
12:00 ,79 F,73 F,83 %,NNW,6 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-08
12:30 ,77 F,73 F,89 %,VAR,3 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-08
13:00,77 F,73 F,89 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-08
13:30,77 F,75 F,94 %,VAR,3 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-08
14:00,77 F,75 F,94 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
14:30,77 F,75 F,94 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
15:00,77 F,73 F,89 %,VAR,1 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
15:30,77 F,73 F,89 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
16:00,75 F,73 F,94 %,VAR,3 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-08
16:30,75 F,73 F,94 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-08
02:00 ,73 F,73 F,100 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
02:30 ,75 F,73 F,94 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
03:00 ,75 F,75 F,100 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
03:30 ,75 F,75 F,100 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
04:00 ,79 F,77 F,94 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
04:30 ,82 F,75 F,79 %,VAR,2 mph,0 mph,28.06 in,0.0 in,Fog,10,2020-10-09
05:00 ,82 F,77 F,84 %,VAR,1 mph,0 mph,28.06 in,0.0 in,Fog,10,2020-10-09
05:30 ,84 F,75 F,74 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
05:30 ,81 F,75 F,84 %,VAR,2 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
06:00 ,84 F,75 F,74 %,VAR,2 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-09
06:00 ,81 F,75 F,84 %,VAR,2 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-09
06:30 ,82 F,75 F,79 %,NE,3 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-09
07:00 ,84 F,75 F,74 %,NNE,3 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-09
07:30 ,84 F,73 F,70 %,NNE,3 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-09
08:00 ,82 F,75 F,79 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-09
08:30 ,84 F,75 F,74 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-09
09:00 ,84 F,75 F,74 %,NE,3 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-09
09:30 ,84 F,75 F,74 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-09
10:00 ,84 F,73 F,70 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-09
10:30 ,84 F,75 F,74 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Haze,10,2020-10-09
11:00 ,82 F,77 F,84 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Rain,10,2020-10-09
11:30 ,79 F,75 F,89 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Drizzle,10,2020-10-09
12:00 ,79 F,77 F,94 %,CALM,0 mph,0 mph,27.95 in,0.0 in,T-Storm,10,2020-10-09
12:30 ,73 F,73 F,100 %,VAR,2 mph,0 mph,27.97 in,0.0 in,T-Storm,10,2020-10-09
13:00,70 F,70 F,100 %,VAR,2 mph,0 mph,27.97 in,0.0 in,T-Storm,10,2020-10-09
13:30,70 F,70 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,T-Storm,10,2020-10-09
14:00,70 F,70 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Rain,10,2020-10-09
14:30,70 F,70 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Rain,10,2020-10-09
15:00,70 F,70 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-09
15:30,72 F,70 F,94 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-09
02:00 ,72 F,72 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-10
02:30 ,73 F,72 F,94 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-10
03:00 ,73 F,73 F,100 %,CALM,0 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-10
03:30 ,73 F,73 F,100 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-10
04:00 ,73 F,73 F,100 %,CALM,0 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-10
04:30 ,75 F,75 F,100 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-10
05:00 ,77 F,77 F,100 %,VAR,2 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-10
05:30 ,77 F,77 F,100 %,VAR,1 mph,0 mph,28.03 in,0.0 in,Fog,10,2020-10-10
05:30 ,79 F,75 F,89 %,VAR,2 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-10
06:00 ,79 F,75 F,89 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-10
06:00 ,77 F,75 F,94 %,VAR,1 mph,0 mph,28.00 in,0.0 in,Fog,10,2020-10-10
06:30 ,81 F,75 F,84 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-10
07:00 ,81 F,75 F,84 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-10
07:30 ,82 F,75 F,79 %,VAR,1 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-10
08:00 ,81 F,75 F,84 %,VAR,1 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-10
08:30 ,81 F,75 F,84 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Fog,10,2020-10-10
09:30 ,82 F,73 F,74 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Fog,10,2020-10-10
10:00 ,82 F,75 F,79 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,10,2020-10-10
10:30 ,82 F,75 F,79 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,10,2020-10-10
11:00 ,82 F,73 F,74 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Fog,10,2020-10-10
11:30 ,81 F,75 F,84 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Rain,10,2020-10-10
12:00 ,79 F,75 F,89 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-10
12:30 ,77 F,75 F,94 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Fog,10,2020-10-10
13:00,77 F,73 F,89 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-10
13:30,77 F,73 F,89 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-10
14:00,75 F,73 F,94 %,CALM,0 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-10
14:30,75 F,75 F,100 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-10
15:00,77 F,75 F,94 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-10
15:30,77 F,75 F,94 %,CALM,0 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-10
02:00 ,73 F,73 F,100 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Fog,10,2020-10-11
02:30 ,73 F,73 F,100 %,VAR,2 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-11
03:00 ,75 F,73 F,94 %,VAR,1 mph,0 mph,27.95 in,0.0 in,Fog,10,2020-10-11
03:30 ,75 F,73 F,94 %,VAR,1 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-11
04:00 ,73 F,73 F,100 %,NNW,3 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-11
04:30 ,73 F,73 F,100 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-11
05:00 ,75 F,73 F,94 %,VAR,2 mph,0 mph,27.97 in,0.0 in,Fog,10,2020-10-11
